,Sport,predicted_item_1,acc1,predicted_item_2,acc2,img
708,curling,swab,0.102964275,racket,0.10219974,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/012.jpg
709,curling,web_site,0.38163438,ski,0.14692493,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/129.jpg
710,curling,ski,0.61464417,canoe,0.21723975,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/101.jpg
711,curling,ping-pong_ball,0.38906416,puck,0.1337116,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/115.jpg
712,curling,swab,0.36716232,killer_whale,0.0470009,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/049.jpg
713,curling,ski,0.20323516,crutch,0.16371618,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/075.jpg
714,curling,shower_cap,0.09805118,crutch,0.08733478,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/061.jpg
715,curling,racket,0.65068734,ping-pong_ball,0.13479425,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/060.jpg
716,curling,television,0.13422365,barbell,0.105617575,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/074.jpg
717,curling,paddle,0.29647657,ski,0.21425374,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/048.jpg
718,curling,barbell,0.12417571,parallel_bars,0.114328735,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/114.jpg
719,curling,dumbbell,0.32387286,ballplayer,0.21667184,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/curling/100.jpg
720,disc golf,water_tower,0.93760735,school_bus,0.019782268,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/016.jpg
721,disc golf,shopping_cart,0.7305477,chainlink_fence,0.099446006,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/002.jpg
722,disc golf,water_tower,0.73460025,balloon,0.16215038,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/003.jpg
723,disc golf,chainlink_fence,0.3753144,ashcan,0.21859393,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/017.jpg
724,disc golf,shopping_cart,0.16697168,worm_fence,0.05746104,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/029.jpg
725,disc golf,pinwheel,0.40160307,birdhouse,0.08522902,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/001.jpg
726,disc golf,shopping_cart,0.62300307,stretcher,0.09121201,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/015.jpg
727,disc golf,fountain,0.28043222,shopping_cart,0.093409374,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/014.jpg
728,disc golf,lakeside,0.114414915,pole,0.11132632,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/028.jpg
729,disc golf,chime,0.31318706,fountain,0.15776385,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/004.jpg
730,disc golf,shopping_cart,0.50014657,Dutch_oven,0.04244448,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/010.jpg
731,disc golf,shopping_cart,0.65732837,solar_dish,0.14943698,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/038.jpg
732,disc golf,water_tower,0.9971295,lampshade,0.0011075223,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/039.jpg
733,disc golf,chime,0.86383975,shopping_cart,0.047661718,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/011.jpg
734,disc golf,chain_saw,0.88784003,banjo,0.07058938,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/005.jpg
735,disc golf,Bouvier_des_Flandres,0.49753565,Irish_wolfhound,0.10658812,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/013.jpg
736,disc golf,ashcan,0.13818236,solar_dish,0.06499178,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/007.jpg
737,disc golf,croquet_ball,0.3445085,fountain,0.050620176,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/006.jpg
738,disc golf,beer_glass,0.21361355,vase,0.12611881,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/012.jpg
739,disc golf,alp,0.44412425,solar_dish,0.06851126,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/101.jpg
740,disc golf,basketball,0.26100603,parachute,0.15347281,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/115.jpg
741,disc golf,parachute,0.4877473,Bouvier_des_Flandres,0.123056084,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/049.jpg
742,disc golf,barrel,0.31259397,drum,0.1843944,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/075.jpg
743,disc golf,radio_telescope,0.1693933,sundial,0.13891932,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/061.jpg
744,disc golf,fountain,0.6440191,solar_dish,0.10028306,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/060.jpg
745,disc golf,white_stork,0.18280986,solar_dish,0.07714844,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/074.jpg
746,disc golf,parachute,0.42021254,web_site,0.15790917,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/048.jpg
747,disc golf,swing,0.14085346,pot,0.10013958,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/114.jpg
748,disc golf,unicycle,0.550969,racket,0.08987883,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/100.jpg
749,disc golf,basketball,0.30698678,balloon,0.14436026,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/disc golf/116.jpg
750,fencing,pole,0.41452932,horizontal_bar,0.21693255,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/016.jpg
751,fencing,parallel_bars,0.5044338,horizontal_bar,0.26549137,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/002.jpg
752,fencing,basketball,0.070889056,bullet_train,0.06899083,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/003.jpg
753,fencing,barbell,0.6400575,Great_Dane,0.16415259,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/017.jpg
754,fencing,balance_beam,0.8252599,horizontal_bar,0.15771179,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/029.jpg
755,fencing,swing,0.51254815,horizontal_bar,0.28350064,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/001.jpg
756,fencing,stage,0.50690895,maillot,0.11849432,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/015.jpg
757,fencing,tennis_ball,0.27466175,wire-haired_fox_terrier,0.13305126,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/014.jpg
758,fencing,unicycle,0.37736845,balance_beam,0.1492795,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/028.jpg
759,fencing,bow,0.08840219,horizontal_bar,0.056719508,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/004.jpg
760,fencing,mantis,0.69478554,gasmask,0.11391591,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/010.jpg
761,fencing,balance_beam,0.20765519,web_site,0.20752987,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/038.jpg
762,fencing,horizontal_bar,0.33781075,balance_beam,0.327008,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/039.jpg
763,fencing,balance_beam,0.55013216,book_jacket,0.07633601,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/011.jpg
764,fencing,ballplayer,0.9892207,baseball,0.004235763,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/005.jpg
765,fencing,lab_coat,0.19986367,football_helmet,0.117409565,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/013.jpg
766,fencing,horizontal_bar,0.20743868,chain,0.14484578,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/007.jpg
767,fencing,ski_mask,0.21523131,ski,0.15090375,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/006.jpg
768,fencing,horizontal_bar,0.33257392,balance_beam,0.1426941,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/012.jpg
769,fencing,horizontal_bar,0.21966465,pole,0.18201844,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/129.jpg
770,fencing,football_helmet,0.14483736,horizontal_bar,0.11828227,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/101.jpg
771,fencing,television,0.35717824,breastplate,0.17256601,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/115.jpg
772,fencing,horizontal_bar,0.4426553,balance_beam,0.13020596,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/049.jpg
773,fencing,Great_Dane,0.28702164,volleyball,0.21993074,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/075.jpg
774,fencing,bow,0.4131288,parallel_bars,0.093400195,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/061.jpg
775,fencing,ballplayer,0.3212331,balance_beam,0.13058151,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/060.jpg
776,fencing,microphone,0.50288373,racket,0.29980972,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/074.jpg
777,fencing,balance_beam,0.5572271,parallel_bars,0.18666247,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/048.jpg
778,fencing,horizontal_bar,0.47515032,balance_beam,0.30906415,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/114.jpg
779,fencing,football_helmet,0.562497,ballplayer,0.2639583,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/fencing/100.jpg
780,field hockey,soccer_ball,0.59290504,ski,0.14892608,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/016.jpg
781,field hockey,ski,0.5402488,soccer_ball,0.15393698,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/002.jpg
782,field hockey,scoreboard,0.89844584,racket,0.0355894,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/003.jpg
783,field hockey,soccer_ball,0.32062292,rugby_ball,0.2676716,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/017.jpg
784,field hockey,soccer_ball,0.7033757,baseball,0.09657126,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/149.jpg
785,field hockey,croquet_ball,0.8723333,paddle,0.043396223,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/029.jpg
786,field hockey,soccer_ball,0.38110664,rugby_ball,0.28575683,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/001.jpg
787,field hockey,pole,0.2778742,bow,0.20729473,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/015.jpg
788,field hockey,racket,0.5462724,soccer_ball,0.106906444,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/014.jpg
789,field hockey,racket,0.4533454,golf_ball,0.14641434,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/028.jpg
790,field hockey,parachute,0.41227335,soccer_ball,0.11104794,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/148.jpg
791,field hockey,ski,0.96459633,volleyball,0.008496773,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/158.jpg
792,field hockey,racket,0.9525126,tennis_ball,0.042857856,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/004.jpg
793,field hockey,maze,0.3371709,racket,0.20202598,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/010.jpg
794,field hockey,rugby_ball,0.45871884,racket,0.19086683,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/038.jpg
795,field hockey,volleyball,0.29645523,rugby_ball,0.27393347,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/039.jpg
796,field hockey,tricycle,0.51187146,golfcart,0.09204013,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/011.jpg
797,field hockey,bicycle-built-for-two,0.14503352,unicycle,0.14387755,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/005.jpg
798,field hockey,ski,0.54091793,bow,0.42550933,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/013.jpg
799,field hockey,ski,0.62343764,parachute,0.1251334,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/007.jpg
800,field hockey,croquet_ball,0.85680497,soccer_ball,0.02686556,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/006.jpg
801,field hockey,rugby_ball,0.67582583,soccer_ball,0.17599297,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/012.jpg
802,field hockey,soccer_ball,0.7500773,football_helmet,0.14212486,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/129.jpg
803,field hockey,racket,0.65779364,volleyball,0.06737856,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/101.jpg
804,field hockey,parachute,0.2868987,racket,0.106564745,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/115.jpg
805,field hockey,bow,0.538746,ski,0.1286361,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/049.jpg
806,field hockey,lawn_mower,0.15558892,pool_table,0.111269176,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/075.jpg
807,field hockey,bearskin,0.12497939,knee_pad,0.08529001,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/061.jpg
808,field hockey,racket,0.4284337,soccer_ball,0.29919562,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/060.jpg
809,field hockey,swing,0.21665873,volleyball,0.089705266,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/field hockey/074.jpg
810,figure skating men,racket,0.6929488,balance_beam,0.08396127,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/016.jpg
811,figure skating men,maillot,0.29328054,balance_beam,0.21958512,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/002.jpg
812,figure skating men,ski,0.633229,puck,0.07793654,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/003.jpg
813,figure skating men,balance_beam,0.2344009,maillot,0.12440654,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/017.jpg
814,figure skating men,balance_beam,0.5983672,hoopskirt,0.19756404,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/029.jpg
815,figure skating men,puck,0.6391561,muzzle,0.09534126,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/001.jpg
816,figure skating men,puck,0.3250263,balance_beam,0.17293587,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/015.jpg
817,figure skating men,puck,0.7360477,bathtub,0.054371987,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/014.jpg
818,figure skating men,puck,0.3497086,racket,0.122429445,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/028.jpg
819,figure skating men,balance_beam,0.943456,racket,0.030846382,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/004.jpg
820,figure skating men,puck,0.7121112,book_jacket,0.06727505,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/010.jpg
821,figure skating men,banjo,0.46392363,racket,0.46053421,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/038.jpg
822,figure skating men,balance_beam,0.57142633,soccer_ball,0.15702765,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/039.jpg
823,figure skating men,balance_beam,0.71992666,racket,0.07420591,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/011.jpg
824,figure skating men,ski,0.7892217,shovel,0.04615488,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/005.jpg
825,figure skating men,maillot,0.29262954,balance_beam,0.0986919,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/013.jpg
826,figure skating men,ping-pong_ball,0.32726574,horizontal_bar,0.17529957,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/007.jpg
827,figure skating men,puck,0.3758678,muzzle,0.30550873,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/006.jpg
828,figure skating men,oboe,0.106498614,American_alligator,0.07755957,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/012.jpg
829,figure skating men,racket,0.54355663,killer_whale,0.2508542,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/129.jpg
830,figure skating men,racket,0.32291266,balance_beam,0.14650151,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/101.jpg
831,figure skating men,umbrella,0.2090209,sombrero,0.11890619,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/115.jpg
832,figure skating men,puck,0.49773058,balance_beam,0.08945187,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/049.jpg
833,figure skating men,balance_beam,0.85963947,horizontal_bar,0.026331747,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/075.jpg
834,figure skating men,gown,0.20027328,bathtub,0.13736884,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/061.jpg
835,figure skating men,balance_beam,0.13894357,muzzle,0.0976174,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/060.jpg
836,figure skating men,gown,0.33118242,umbrella,0.09003721,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/074.jpg
837,figure skating men,broom,0.29481363,balance_beam,0.24356374,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/048.jpg
838,figure skating men,balance_beam,0.83116406,horizontal_bar,0.026322,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/114.jpg
839,figure skating men,balance_beam,0.62380743,ski,0.16490377,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating men/100.jpg
840,figure skating pairs,bearskin,0.25419614,killer_whale,0.19436531,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/016.jpg
841,figure skating pairs,killer_whale,0.8760652,scoreboard,0.023617132,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/002.jpg
842,figure skating pairs,Ibizan_hound,0.2490176,broom,0.10048438,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/003.jpg
843,figure skating pairs,horizontal_bar,0.6697562,parallel_bars,0.29895303,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/017.jpg
844,figure skating pairs,basketball,0.43049446,volleyball,0.13117449,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/149.jpg
845,figure skating pairs,balance_beam,0.6841362,horizontal_bar,0.07894786,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/029.jpg
846,figure skating pairs,bikini,0.12618703,barbell,0.07949952,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/001.jpg
847,figure skating pairs,parachute,0.21401174,Ibizan_hound,0.11692013,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/015.jpg
848,figure skating pairs,bikini,0.5522614,balance_beam,0.18406792,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/014.jpg
849,figure skating pairs,broom,0.6015404,swab,0.23275001,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/028.jpg
850,figure skating pairs,balance_beam,0.953606,parallel_bars,0.02534125,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/148.jpg
851,figure skating pairs,ski,0.25284946,balance_beam,0.24775468,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/004.jpg
852,figure skating pairs,balance_beam,0.32861614,unicycle,0.11465012,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/010.jpg
853,figure skating pairs,balance_beam,0.67773706,maillot,0.08490021,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/038.jpg
854,figure skating pairs,bikini,0.34042862,maillot,0.2697721,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/039.jpg
855,figure skating pairs,balance_beam,0.6974222,maillot,0.105093166,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/011.jpg
856,figure skating pairs,stage,0.49106562,balance_beam,0.1522654,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/005.jpg
857,figure skating pairs,horizontal_bar,0.92307985,volleyball,0.05370336,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/figure skating pairs/013.jpg
